strain,orien,roundness,aspect,size,tilt,nearest_grain,ferrite_bainite,size4,subtraction
1.0,3.0,0.78,0.5710000000000001,0.6096475614097544,43.06800000000001,13.6015,0.0,0.1512993948024208,0.4583481666073336
1.0,3.0,0.453,0.504,0.5517977928088288,86.927,17.72,0.0,0.0177999288002848,0.533997864008544
1.0,3.0,0.602,0.655,0.4538981844072624,70.828,23.0217,0.0,0.18689925240299046,0.26699893200427194
1.0,1.0,0.5760000000000001,0.604,0.489498042007832,78.446,13.3417,0.0,0.1512993948024208,0.33819864720541115
2.0,1.0,0.6559999999999999,0.7759999999999999,0.5384478462086153,29.449,24.7588,0.0,0.0355998576005696,0.5028479886080457
0.0,1.0,0.23,0.391,2.331790672837309,6.781000000000006,24.0416,0.0,1.3349946600213602,0.9967960128159484
0.0,1.0,0.7659999999999999,0.542,0.3381986472054112,49.466,15.2643,0.0,0.0177999288002848,0.3203987184051264
1.0,3.0,0.59,0.516,0.5606977572089712,3.091,13.6015,0.0,0.26699893200427205,0.29369882520469914
1.0,2.0,0.841,0.665,0.3470986116055536,76.796,19.105,0.0,0.0088999644001424,0.3381986472054112
1.0,1.0,0.415,0.738,2.4608401566393736,41.333,26.4008,1.0,1.7443930224279105,0.7164471342114631
0.0,1.0,0.629,0.505,0.4271982912068353,43.802,21.095,0.0,0.0088999644001424,0.4182983268066929
1.0,2.0,0.687,0.511,0.3693485226059096,25.66399999999999,10.8167,0.0,0.13349946600213602,0.2358490566037736
1.0,2.0,0.496,0.56,0.3292986828052689,73.564,14.3178,0.0,0.08899964400142403,0.2402990388038449
1.0,1.0,0.46,0.66,0.645247419010324,58.529,14.3178,0.0,0.08899964400142403,0.5562477750089
0.0,3.0,0.51,0.334,0.3871484514061944,0.921999999999997,21.095,0.0,0.05339978640085441,0.33374866500534
1.0,1.0,0.478,0.369,0.800996796012816,9.468999999999994,15.8114,0.0,0.3381986472054112,0.4627981488074048
1.0,1.0,0.644,0.5920000000000001,1.7844428622285515,77.778,37.1214,0.0,1.0768956924172306,0.7075471698113209
0.0,3.0,0.431,0.431,0.5918476326094696,11.19,31.0644,0.0,0.0800996796012816,0.511747953008188
2.0,2.0,0.496,0.457,0.3737985048059809,1.797,16.2788,0.0,0.044499822000712015,0.3292986828052689
0.0,3.0,0.537,0.453,0.3114987540049841,46.712,24.5153,0.0,0.044499822000712015,0.2669989320042721
1.0,3.0,0.573,0.833,0.7876468494126024,34.679,13.3417,1.0,0.0355998576005696,0.7520469918120328
1.0,3.0,0.775,0.662,0.4093983624065504,31.605999999999995,13.3417,0.0,0.1245995016019936,0.28479886080455685
1.0,3.0,0.4270000000000001,0.747,0.3337486650053401,11.705000000000013,13.3417,1.0,0.05339978640085441,0.2803488786044857
1.0,3.0,0.389,0.464,0.800996796012816,68.721,23.4094,0.0,0.0800996796012816,0.7208971164115344
1.0,3.0,0.602,0.583,0.3292986828052689,51.585,13.4164,0.0,0.0177999288002848,0.3114987540049841
1.0,2.0,0.596,0.442,1.601993592025632,28.53,18.4391,0.0,1.174795300818797,0.4271982912068351
1.0,2.0,0.502,0.6559999999999999,0.5562477750089,73.495,17.4929,0.0,0.044499822000712015,0.511747953008188
1.0,2.0,0.373,0.326,0.9211463154147386,66.941,17.0294,0.0,0.3381986472054112,0.5829476682093273
1.0,1.0,0.349,0.34700000000000003,0.6051975792096832,13.638,8.9443,0.0,0.3203987184051264,0.2847988608045568
2.0,3.0,0.557,0.417,1.0546457814168744,13.333,24.7588,0.0,0.4983980064079744,0.5562477750089
1.0,0.0,0.309,0.7090000000000001,2.6744393022427912,24.424,18.1108,1.0,1.895692417230332,0.7787468850124597
0.0,1.0,0.534,0.8390000000000001,0.7342470630117479,87.664,22.3607,0.0,0.2580989676041296,0.4761480954076183
1.0,1.0,0.557,0.518,0.823246707013172,48.90000000000001,24.0208,0.0,0.0800996796012816,0.7431470274118904
1.0,2.0,0.36,0.3670000000000001,1.6598433606265577,36.764,8.9443,0.0,0.4182983268066929,1.2415450338198648
0.0,3.0,0.741,0.727,0.3426486294054824,7.951,19.8494,0.0,0.0177999288002848,0.3248487006051976
0.0,3.0,0.634,0.625,0.3470986116055536,33.851,19.0,0.0,0.1512993948024208,0.1957992168031328
0.0,3.0,0.73,0.536,0.3693485226059096,8.362,19.0,0.0,0.11569953720185122,0.2536489854040584
1.0,1.0,0.621,0.633,0.44499822000712,10.593,8.6023,0.0,0.26699893200427205,0.17799928800284792
2.0,3.0,0.381,0.578,1.290494838020648,47.31200000000001,18.9737,0.0,0.7742969028123888,0.5161979352082592
2.0,3.0,0.359,0.331,0.4494482022071912,75.34100000000002,22.6716,0.0,0.0,0.4494482022071912
1.0,1.0,0.596,0.426,0.3604485582057672,27.964,27.4591,0.0,0.0,0.3604485582057672
2.0,1.0,0.605,0.8590000000000001,0.3114987540049841,71.68,8.6023,0.0,0.1245995016019936,0.18689925240299046
1.0,1.0,0.477,0.784,0.44499822000712,28.339,27.1662,0.0,0.2046991812032752,0.2402990388038448
1.0,3.0,0.595,0.747,1.0902456390174442,42.299,19.3132,0.0,0.2847988608045568,0.8054467782128873
1.0,0.0,0.581,0.555,0.4316482734069064,64.608,27.4591,0.0,0.0177999288002848,0.4138483446066216
0.0,3.0,0.532,0.459,0.6808472766108936,53.104,18.868,0.0,0.3470986116055536,0.33374866500534
1.0,3.0,0.644,0.6829999999999999,0.5651477394090424,75.03399999999998,11.4018,0.0,0.2847988608045568,0.2803488786044856
0.0,1.0,0.383,0.35200000000000004,1.6420434318262729,27.99,24.5153,1.0,0.9433962264150944,0.6986472054111785
2.0,3.0,0.58,0.743,1.0635457458170172,48.122,18.868,0.0,0.5161979352082592,0.547347810608758
2.0,3.0,0.635,0.494,1.7399430402278393,65.403,25.2982,1.0,1.3082947668209328,0.4316482734069065
1.0,3.0,0.207,0.754,3.119437522249912,75.158,21.095,0.0,1.646493414026344,1.4729441082235677
1.0,3.0,0.55,0.578,1.8111427554289783,18.197,19.4165,0.0,1.0679957280170882,0.7431470274118901
1.0,1.0,0.5539999999999999,0.464,0.3159487362050552,61.43,24.0,0.0,0.0088999644001424,0.3070487718049128
3.0,2.0,0.6509999999999999,0.468,0.4494482022071912,21.797,14.3178,0.0,0.22249911000356,0.22694909220363124
2.0,0.0,0.453,0.5920000000000001,0.5517977928088288,45.973,18.0278,0.0,0.0711997152011392,0.4805980776076896
2.0,3.0,0.5489999999999999,0.586,0.3871484514061944,73.743,22.8473,0.0,0.0266998932004272,0.3604485582057672
2.0,0.0,0.5539999999999999,0.385,0.6185475258098969,43.649,20.2237,0.0,0.3648985404058384,0.2536489854040585
1.0,0.0,0.5529999999999999,0.911,2.1003915984336063,81.688,13.9284,0.0,0.3381986472054112,1.762192951228195
1.0,2.0,0.506,0.594,0.4805980776076896,1.4519999999999982,11.4018,0.0,0.3559985760056961,0.12459950160199353
2.0,1.0,0.389,0.764,4.592381630473478,79.34,19.8494,0.0,3.2840868636525458,1.3082947668209326
1.0,3.0,0.461,0.684,0.4049483802064792,40.44800000000001,9.0554,0.0,0.23139907440370244,0.17354930580277678
1.0,0.0,0.3670000000000001,0.4270000000000001,0.5918476326094696,15.850999999999999,13.9284,0.0,0.0978996084015664,0.4939480242079032
1.0,1.0,0.6659999999999999,0.459,0.3737985048059809,10.711000000000013,25.318,0.0,0.0266998932004272,0.3470986116055537
3.0,3.0,0.599,0.416,0.867746529013884,85.346,38.0789,0.0,0.29369882520469925,0.5740477038091848
1.0,1.0,0.35700000000000004,0.332,0.6541473834104664,67.608,26.6271,0.0,0.1423994304022784,0.511747953008188
2.0,1.0,0.5660000000000001,0.588,1.7443930224279105,0.857,18.9737,0.0,1.2459950160199362,0.4983980064079743
1.0,3.0,0.6729999999999999,0.637,0.689747241011036,14.436,21.095,0.0,0.0978996084015664,0.5918476326094696
2.0,3.0,0.222,0.823,2.015841936632253,55.483999999999995,19.7231,0.0,1.4951940192239237,0.5206479174083294
2.0,1.0,0.637,0.514,0.3426486294054824,3.3680000000000003,14.3178,1.0,0.1423994304022784,0.200249199003204
1.0,3.0,0.6629999999999999,0.698,0.3782484870060521,8.736,28.4429,0.0,0.17799928800284806,0.2002491990032041
1.0,1.0,0.338,0.28300000000000003,1.7755428978284091,11.938,18.9737,0.0,1.4595941616233536,0.3159487362050555
2.0,1.0,0.471,0.816,0.4138483446066216,58.01000000000001,17.6918,0.0,0.05339978640085441,0.3604485582057672
1.0,1.0,0.528,0.578,0.5339978640085441,51.149,9.0554,0.0,0.2491990032039872,0.2847988608045569
1.0,2.0,0.5529999999999999,0.622,1.0813456746173018,19.739,15.5563,0.0,0.5072979708081169,0.5740477038091849
1.0,2.0,0.581,0.5710000000000001,0.3737985048059809,82.37,12.53,0.0,0.0,0.3737985048059809
2.0,0.0,0.535,0.422,0.7075471698113209,5.086999999999988,39.3192,0.0,0.11569953720185122,0.5918476326094697
1.0,1.0,0.34600000000000003,0.29600000000000004,0.6630473478106089,22.786,25.0,1.0,0.3114987540049841,0.3515485938056248
1.0,3.0,0.314,0.546,4.7970808116767545,6.772999999999996,17.4642,0.0,2.5542897828408693,2.2427910288358848
1.0,3.0,0.35700000000000004,0.529,0.7920968316126736,89.689,28.4429,0.0,0.0266998932004272,0.7653969384122464
2.0,2.0,0.335,0.206,0.8721965112139553,14.646,16.2788,1.0,0.5784976860092561,0.29369882520469914
1.0,1.0,0.8190000000000001,0.64,0.3381986472054112,14.090000000000005,8.0623,0.0,0.29369882520469925,0.04449982200071195
2.0,3.0,0.647,0.747,1.5886436454254187,18.465,19.0263,0.0,0.6229975080099681,0.9656461374154506
2.0,3.0,0.256,0.36,5.068529725881096,59.824,24.0,1.0,1.7532929868280531,3.3152367390530437
1.0,0.0,0.335,0.537,1.1703453186187258,43.709,25.5539,0.0,0.4983980064079744,0.6719473122107514
1.0,2.0,0.59,0.7979999999999999,0.400498398006408,30.498,8.6023,0.0,0.1245995016019936,0.27589889640441445
2.0,1.0,0.459,0.46,0.4360982556069776,12.884,16.2788,1.0,0.29369882520469925,0.14239943040227834
2.0,3.0,0.7340000000000001,0.871,0.4983980064079744,1.0420000000000016,22.3607,0.0,0.29369882520469925,0.20469918120327515
1.0,1.0,0.374,0.768,0.3604485582057672,23.675,8.0623,0.0,0.22249911000356,0.13794944820220725
1.0,1.0,0.509,0.28800000000000003,0.3515485938056249,44.478,34.0,0.0,0.0800996796012816,0.2714489142043433
3.0,3.0,0.383,0.76,1.940192239231044,76.043,22.3607,0.0,1.7087931648273411,0.23139907440370244
2.0,3.0,0.394,0.6679999999999999,0.4983980064079744,59.722,11.1803,0.0,0.1423994304022784,0.35599857600569595
2.0,3.0,0.609,0.536,0.3915984336062656,5.662000000000001,20.8806,0.0,0.2580989676041296,0.13349946600213602
3.0,3.0,0.6459999999999999,0.539,1.1035955856176576,78.639,19.0263,0.0,0.7208971164115344,0.3826984692061232
1.0,1.0,0.363,0.448,1.1302954788180848,89.994,25.0,0.0,0.5161979352082592,0.6140975436098256
2.0,3.0,0.609,0.7190000000000001,0.4360982556069776,52.0,19.7231,1.0,0.21359914560341764,0.22249911000356
1.0,1.0,0.418,0.4270000000000001,0.7742969028123888,23.978,15.5242,1.0,0.5250978996084016,0.24919900320398725
1.0,0.0,0.472,0.501,1.7532929868280531,15.197000000000005,21.3776,0.0,0.5072979708081169,1.2459950160199365
1.0,1.0,0.35600000000000004,0.246,0.7208971164115344,18.41,21.095,0.0,0.4360982556069776,0.2847988608045568
1.0,1.0,0.284,0.225,0.956746173015308,25.54300000000001,34.5398,0.0,0.5695977216091136,0.3871484514061944
2.0,1.0,0.464,0.326,0.8187967248131008,51.15600000000001,34.5254,0.0,0.4271982912068353,0.3915984336062656
2.0,1.0,0.674,0.8859999999999999,0.400498398006408,71.82300000000002,11.1803,0.0,0.1423994304022784,0.25809896760412965
1.0,1.0,0.251,0.396,1.9713421146315413,3.474,15.5242,1.0,1.5841936632253473,0.38714845140619397
2.0,3.0,0.5710000000000001,0.35,0.3337486650053401,10.073000000000008,16.1555,0.0,0.0355998576005696,0.2981488074047705
2.0,3.0,0.371,0.596,1.8823424706301173,20.692,16.1555,0.0,1.0857956568173728,0.7965468138127447
2.0,3.0,0.25,0.715,1.0724457102171594,83.852,19.7231,1.0,0.800996796012816,0.27144891420434336
1.0,2.0,0.588,0.762,0.9700961196155216,59.43,13.0384,0.0,0.7297970808116768,0.24029903880384476
1.0,1.0,0.244,0.128,0.8365966536133858,23.387,40.2492,0.0,0.3470986116055536,0.4894980420078322
3.0,3.0,0.51,0.7909999999999999,0.4627981488074049,44.054,14.0357,0.0,0.22249911000356,0.2402990388038449
1.0,3.0,0.584,0.517,0.4182983268066929,70.815,18.0278,0.0,0.1423994304022784,0.27589889640441445
1.0,0.0,0.462,0.463,0.5028479886080457,16.32,8.6023,0.0,0.3915984336062656,0.11124955500178008
1.0,2.0,0.475,0.85,0.6185475258098969,22.872,15.0333,0.0,0.22249911000356,0.3960484158063369
2.0,3.0,0.569,0.845,0.4138483446066216,9.948000000000008,19.2354,0.0,0.22249911000356,0.19134923460306166
2.0,3.0,0.199,0.546,3.778034887860449,40.42599999999999,20.8806,0.0,2.96368814524742,0.8143467426130293
1.0,2.0,0.395,0.4970000000000001,1.174795300818797,19.870000000000005,13.8924,0.0,0.7475970096119617,0.4271982912068353
1.0,0.0,0.268,0.171,1.4061943752224997,25.515,8.6023,0.0,0.9878960484158064,0.4182983268066933
2.0,2.0,0.43,0.336,1.0946956212175154,14.157,33.0151,0.0,0.8543965824136706,0.24029903880384484
1.0,2.0,0.6659999999999999,0.511,0.4627981488074049,83.48100000000002,18.4391,1.0,0.21359914560341764,0.24919900320398725
1.0,3.0,0.424,0.467,2.0336418654325388,57.603,20.6155,0.0,1.530793876824493,0.5028479886080457
3.0,3.0,0.321,0.599,2.981488074047705,10.805,14.0357,0.0,2.598789604841581,0.38269846920612416
0.0,3.0,0.535,0.454,0.3915984336062656,23.449999999999992,12.083,0.0,0.2046991812032752,0.1868992524029904
2.0,1.0,0.682,0.6709999999999999,0.5250978996084016,80.797,15.0333,0.0,0.3114987540049841,0.21359914560341747
3.0,3.0,0.446,0.328,0.5428978284086865,28.0,17.0,0.0,0.400498398006408,0.14239943040227848
2.0,1.0,0.6,0.485,0.3426486294054824,11.525000000000004,19.4165,0.0,0.044499822000712015,0.2981488074047704
1.0,1.0,0.46,0.29600000000000004,0.4227483090067641,22.616,18.3848,0.0,0.1957992168031328,0.2269490922036313
1.0,1.0,0.539,0.443,0.867746529013884,28.503,24.3311,0.0,0.5339978640085441,0.33374866500533995
2.0,3.0,0.508,0.271,0.3070487718049128,37.89400000000001,19.2354,0.0,0.1245995016019936,0.1824492702029192
0.0,2.0,0.205,0.384,1.0190459238163048,20.343999999999994,18.4391,1.0,0.6318974724101104,0.3871484514061944
1.0,1.0,0.241,0.484,1.7621929512281953,0.7379999999999995,18.0278,0.0,1.1658953364186546,0.5962976148095407
2.0,3.0,0.21,0.19,1.998042007831969,38.88200000000001,17.72,0.0,1.2726949092203632,0.7253470986116057
2.0,3.0,0.14300000000000002,0.28,1.597543609825561,40.277,17.72,0.0,0.9077963688145247,0.6897472410110363
0.0,0.0,0.447,0.491,0.912246351014596,13.414,20.6155,1.0,0.4182983268066929,0.4939480242079031
0.0,3.0,0.631,0.843,0.7164471342114632,39.29599999999999,12.083,0.0,0.5250978996084016,0.19134923460306166
1.0,0.0,0.48,0.568,0.6318974724101104,14.365,17.6918,0.0,0.489498042007832,0.14239943040227845
1.0,2.0,0.539,0.706,0.3203987184051264,33.524,22.8035,0.0,0.2491990032039872,0.07119971520113921
1.0,3.0,0.397,0.682,0.4271982912068353,57.167,10.198,0.0,0.0711997152011392,0.3559985760056961
1.0,1.0,0.583,0.422,0.3381986472054112,35.186,13.6015,1.0,0.06229975080099681,0.2758988964044144
1.0,1.0,0.545,0.467,0.4049483802064792,7.002999999999987,15.1327,0.0,0.3114987540049841,0.0934496262014951
1.0,0.0,0.713,0.586,0.5028479886080457,5.5,12.6491,0.0,0.4805980776076896,0.022249911000356115
3.0,2.0,0.5870000000000001,0.471,0.3159487362050552,15.947,19.4165,0.0,0.0800996796012816,0.2358490566037736
1.0,0.0,0.421,0.242,0.6096475614097544,21.02,17.6918,0.0,0.400498398006408,0.2091491634033464
0.0,0.0,0.3670000000000001,0.232,0.3025987896048416,6.286000000000001,12.1655,1.0,0.05339978640085441,0.2491990032039872
2.0,3.0,0.491,0.6,1.2593449626201498,2.9790000000000134,22.561,0.0,0.5428978284086865,0.7164471342114633
1.0,1.0,0.634,0.541,0.4538981844072624,84.49,10.4403,0.0,0.1957992168031328,0.25809896760412954
1.0,3.0,0.522,0.703,0.3737985048059809,89.81,10.198,0.0,0.0800996796012816,0.2936988252046993
2.0,2.0,0.32299999999999995,0.436,1.0902456390174442,6.515,15.5242,0.0,0.3737985048059809,0.7164471342114633
1.0,0.0,0.35600000000000004,0.636,0.6674973300106801,6.573000000000008,10.4403,0.0,0.4805980776076896,0.18689925240299052
1.0,1.0,0.269,0.21600000000000005,3.1016375934496265,79.77199999999998,25.318,0.0,2.661089355642578,0.4405482378070485
1.0,2.0,0.3720000000000001,0.473,0.9389462442150232,25.792,24.7386,0.0,0.6674973300106801,0.27144891420434303
1.0,3.0,0.405,0.6659999999999999,1.3438946244215024,59.038,34.0588,0.0,1.023495906016376,0.3203987184051265
1.0,1.0,0.402,0.24,0.6407974368102528,20.887,19.4165,0.0,0.5161979352082592,0.12459950160199362
1.0,3.0,0.627,0.57,0.5072979708081169,19.471,14.1421,0.0,0.4093983624065504,0.09789960840156647
3.0,2.0,0.524,0.5660000000000001,0.3426486294054824,79.814,38.0132,0.0,0.044499822000712015,0.2981488074047704
3.0,3.0,0.603,0.894,0.3381986472054112,49.918000000000006,15.5242,0.0,0.0800996796012816,0.2580989676041296
0.0,0.0,0.541,0.452,0.4316482734069064,2.9749999999999943,12.1655,1.0,0.3292986828052689,0.10234959060163752
2.0,1.0,0.253,0.5489999999999999,1.4150943396226419,23.336,24.0416,0.0,0.800996796012816,0.614097543609826
1.0,2.0,0.294,0.28,0.6585973656105377,12.067,11.7047,0.0,0.2046991812032752,0.4538981844072625
0.0,2.0,0.328,0.742,1.0546457814168744,88.166,20.0998,1.0,0.4627981488074049,0.5918476326094695
2.0,3.0,0.469,0.359,2.9725881096475617,29.589,18.6815,0.0,1.6108935564257745,1.3616945532217872
0.0,1.0,0.609,0.738,0.7119971520113921,41.63900000000001,14.5602,1.0,0.3559985760056961,0.3559985760056961
2.0,1.0,0.542,0.314,0.4761480954076184,36.78299999999999,30.0167,0.0,0.21359914560341764,0.26254894980420074
3.0,3.0,0.597,0.457,0.6585973656105377,62.80200000000001,30.0167,0.0,0.2402990388038448,0.4182983268066929
2.0,3.0,0.622,0.601,0.3203987184051264,62.449,20.6155,0.0,0.0088999644001424,0.311498754004984
1.0,1.0,0.514,0.489,1.0813456746173018,40.817,23.3452,1.0,0.5606977572089712,0.5206479174083306
1.0,3.0,0.605,0.872,0.8944464222143113,22.435,14.1421,1.0,0.3648985404058384,0.5295478818084729
1.0,1.0,0.563,0.588,0.6585973656105377,15.13,17.72,0.0,0.26699893200427205,0.3915984336062657
3.0,3.0,0.741,0.754,0.4583481666073337,64.211,18.6815,0.0,0.08899964400142403,0.3693485226059097
2.0,3.0,0.321,0.6579999999999999,1.3928444286222856,77.21,48.1664,0.0,0.4627981488074049,0.9300462798148807
3.0,3.0,0.353,0.226,0.4316482734069064,86.1,24.1661,0.0,0.29369882520469925,0.13794944820220714
3.0,3.0,0.371,0.336,1.2326450694197226,74.363,40.1123,0.0,0.400498398006408,0.8321466714133146
1.0,3.0,0.181,0.385,3.7735849056603774,9.659,47.0106,0.0,3.195087219651122,0.5784976860092552
1.0,0.0,0.6990000000000001,0.466,0.4672481310074761,16.26,8.0,0.0,0.1957992168031328,0.27144891420434325
1.0,0.0,0.682,0.459,0.5829476682093273,13.25,8.0,0.0,0.2758988964044144,0.3070487718049129
3.0,3.0,0.505,0.368,0.6140975436098256,71.72800000000002,25.318,0.0,0.21359914560341764,0.400498398006408
3.0,3.0,0.244,0.188,0.8988964044143825,31.47300000000001,37.9473,0.0,0.2402990388038448,0.6585973656105377
1.0,1.0,0.598,0.898,1.0133975026014566,26.152,14.7648,1.0,0.9560353798126948,0.05736212278876163
1.0,3.0,0.433,0.301,0.9560353798126948,2.8520000000000043,20.0998,0.0,0.8795525494276795,0.07648283038501548
1.0,1.0,0.401,0.564,1.0962539021852236,27.38900000000001,32.8938,0.0,0.7010926118626429,0.3951612903225806
1.0,2.0,0.449,0.404,0.8922996878251821,9.741,33.5261,0.0,0.7265868886576483,0.1657127991675338
1.0,1.0,0.6409999999999999,0.469,0.318678459937565,40.252,34.1321,1.0,0.3059313215400624,0.012747138397502578
2.0,1.0,0.457,0.879,0.9432882414151924,24.843000000000004,25.0599,0.0,0.509885535900104,0.4334027055150884
2.0,0.0,0.623,0.731,0.4206555671175857,1.6839999999999975,11.0454,0.0,0.08922996878251821,0.3314255983350675
2.0,0.0,0.574,0.637,0.5672476586888657,8.118,11.0454,0.0,0.4588969823100936,0.1083506763787721
1.0,1.0,0.266,0.634,3.288761706555671,16.854000000000013,14.7648,1.0,0.7393340270551508,2.54942767950052
1.0,1.0,0.493,0.624,0.7010926118626429,7.089,14.0357,0.0,0.6628511966701353,0.038241415192507684
1.0,3.0,0.289,0.522,0.8349375650364204,54.045,62.0725,0.0,0.63735691987513,0.1975806451612904
2.0,1.0,0.51,0.596,0.8540582726326743,19.697,39.5601,1.0,0.4588969823100936,0.3951612903225807
1.0,1.0,0.484,0.732,0.36329344432882416,8.466000000000001,14.0357,0.0,0.35691987513007284,0.006373569198751317
2.0,3.0,0.284,0.249,0.9942767950052028,6.040999999999998,25.0599,0.0,0.9432882414151924,0.05098855359001042
2.0,3.0,0.408,0.482,0.9751560874089492,2.2110000000000127,11.0454,0.0,0.7648283038501561,0.210327783558793
1.0,2.0,0.5,0.304,0.6501040582726326,0.768,26.9258,1.0,0.3951612903225806,0.254942767950052
1.0,3.0,0.488,0.87,1.5615244536940691,41.854,46.1736,0.0,0.5226326742976066,1.0388917793964625
1.0,2.0,0.812,0.691,0.5035119667013528,53.127,20.8806,1.0,0.2167013527575442,0.2868106139438086
2.0,3.0,0.358,0.322,0.6309833506763788,12.081,25.4951,0.0,0.6118626430801248,0.01912070759625395
2.0,1.0,0.4370000000000001,0.511,1.9439386056191468,61.236000000000004,31.1448,1.0,1.937565036420396,0.006373569198751206
1.0,3.0,0.329,0.334,0.6819719042663891,1.829,32.3883,0.0,0.63735691987513,0.04461498439125911
1.0,2.0,0.456,0.447,1.0006503642039541,16.972,13.4164,1.0,0.9687825182101976,0.03186784599375636
1.0,3.0,0.6659999999999999,0.897,0.33142559833506763,39.37799999999999,8.544,0.0,0.127471383975026,0.20395421436004166
2.0,1.0,0.392,0.643,0.7393340270551508,37.691,39.1152,1.0,0.5608740894901144,0.17845993756503642
2.0,2.0,0.384,0.321,0.7648283038501561,29.90000000000001,17.088,1.0,0.7648283038501561,0.0
2.0,1.0,0.421,0.366,0.6564776274713839,12.008,23.3452,1.0,0.6246097814776275,0.03186784599375647
1.0,3.0,0.569,0.596,0.4015348595213319,10.765,8.544,0.0,0.127471383975026,0.2740634755463059
1.0,1.0,0.47,0.77,1.2173517169614982,21.173000000000002,24.2074,0.0,1.0962539021852236,0.12109781477627468
1.0,1.0,0.312,0.45,0.7265868886576483,20.58,46.1736,0.0,0.6501040582726326,0.07648283038501569
1.0,0.0,0.632,0.47,0.5162591050988553,10.61099999999999,26.3059,1.0,0.08922996878251821,0.4270291363163371
2.0,2.0,0.645,0.618,0.3377991675338189,7.287000000000006,31.8277,0.0,0.33142559833506763,0.006373569198751261
1.0,2.0,0.248,0.43,2.5876690946930285,21.73500000000001,20.0998,1.0,2.4729448491155046,0.11472424557752392
2.0,3.0,0.638,0.5379999999999999,1.0070239334027056,0.21600000000000005,9.434,1.0,0.9432882414151924,0.06373569198751318
2.0,1.0,0.287,0.584,2.49843912591051,0.487,23.3452,1.0,1.2874609781477626,1.2109781477627473
1.0,0.0,0.441,0.55,3.2250260145681584,26.116,22.8254,0.0,2.8553590010405827,0.3696670135275757
1.0,1.0,0.677,0.69,0.4780176899063475,31.54,9.2195,0.0,0.3951612903225806,0.0828563995837669
2.0,0.0,0.245,0.531,2.581295525494277,2.61,25.0799,0.0,1.6061394380853276,0.9751560874089492
2.0,1.0,0.693,0.652,0.36329344432882416,10.552999999999997,33.3766,0.0,0.0382414151925078,0.3250520291363164
2.0,3.0,0.496,0.453,0.6755983350676378,3.754999999999996,34.0147,0.0,0.5481269510926118,0.127471383975026
1.0,1.0,0.5579999999999999,0.897,0.7839490114464099,3.1129999999999995,18.2483,0.0,0.4843912591050989,0.29955775234131105
3.0,3.0,0.202,0.608,2.619536940686784,62.184,50.4777,0.0,0.9050468262226846,1.7144901144640996
1.0,1.0,0.261,0.265,2.6450312174817894,5.36699999999999,20.1246,0.0,0.4588969823100936,2.186134235171696
2.0,3.0,0.503,0.422,1.5296566077003122,22.273000000000003,32.0156,0.0,0.8795525494276795,0.6501040582726327
1.0,1.0,0.5529999999999999,0.654,0.4334027055150884,62.33600000000001,11.4018,0.0,0.4079084287200832,0.02549427679500521
1.0,1.0,0.29100000000000004,0.261,1.6188865764828302,23.886,11.4018,0.0,1.5296566077003122,0.08922996878251799
2.0,2.0,0.517,0.527,1.083506763787721,19.012,12.6491,0.0,0.9177939646201873,0.16571279916753368
2.0,3.0,0.453,0.711,0.4079084287200832,66.332,9.2195,0.0,0.318678459937565,0.08922996878251821
2.0,3.0,0.484,0.5820000000000001,0.5226326742976066,83.14299999999999,9.2195,0.0,0.318678459937565,0.20395421436004166
2.0,3.0,0.294,0.568,1.2364724245577523,24.999,8.9443,1.0,1.1090010405827262,0.1274713839750261
2.0,3.0,0.368,0.231,0.509885535900104,1.5519999999999998,8.9443,0.0,0.4971383975026015,0.012747138397502468
2.0,1.0,0.488,0.456,0.3824141519250781,17.177,9.4868,1.0,0.1019771071800208,0.2804370447450573
1.0,1.0,0.721,0.71,0.5417533818938605,22.929,16.1245,0.0,0.0764828303850156,0.4652705515088449
1.0,3.0,0.294,0.6859999999999999,1.4786680541103017,34.678000000000004,29.4279,0.0,0.9815296566077004,0.4971383975026013
1.0,1.0,0.569,0.795,1.2046045785639958,24.826,17.088,1.0,1.0707596253902183,0.13384495317377754
0.0,3.0,0.687,0.67,0.4142819979188345,55.76600000000001,31.0161,0.0,0.3441727367325702,0.07010926118626433
1.0,2.0,0.3720000000000001,0.319,0.6309833506763788,8.081999999999994,50.4876,0.0,0.0,0.6309833506763788
2.0,0.0,0.413,0.32,1.6635015608740895,42.535,11.0,1.0,1.0452653485952133,0.6182362122788763
1.0,0.0,0.61,0.49,1.4977887617065555,10.598,20.5913,1.0,0.24219562955254945,1.255593132154006
2.0,0.0,0.451,0.5379999999999999,0.6054890738813735,8.044,7.8102,1.0,0.509885535900104,0.09560353798126953
1.0,2.0,0.43,0.53,0.592741935483871,8.353000000000009,25.6125,0.0,0.573621227887617,0.01912070759625395
2.0,0.0,0.7140000000000001,0.78,0.6182362122788762,7.7050000000000125,10.0499,1.0,0.4971383975026015,0.12109781477627465
2.0,3.0,0.329,0.185,1.6698751300728407,15.826,16.1245,1.0,1.5678980228928199,0.10197710718002062
1.0,3.0,0.535,0.733,0.4015348595213319,51.43899999999999,12.53,1.0,0.17845993756503642,0.22307492195629547
1.0,3.0,0.623,0.7390000000000001,3.1357960457856398,32.066,17.4642,1.0,2.868106139438085,0.2676899063475551
