strain,orien,roundness,aspect,size,tilt,nearest_grain,ferrite_bainite,size4,division
1.0,2.0,0.687,0.511,0.3693485226059096,25.66399999999999,10.8167,0.0,0.13349946600213602,63.85542168674698
1.0,2.0,0.496,0.56,0.3292986828052689,73.564,14.3178,0.0,0.08899964400142403,72.97297297297297
1.0,1.0,0.46,0.66,0.645247419010324,58.529,14.3178,0.0,0.08899964400142403,86.20689655172413
0.0,3.0,0.51,0.334,0.3871484514061944,0.921999999999997,21.095,0.0,0.05339978640085441,86.20689655172413
1.0,1.0,0.478,0.369,0.800996796012816,9.468999999999994,15.8114,0.0,0.3381986472054112,57.77777777777778
1.0,1.0,0.644,0.5920000000000001,1.7844428622285515,77.778,37.1214,0.0,1.0768956924172306,39.650872817955104
0.0,3.0,0.431,0.431,0.5918476326094696,11.19,31.0644,0.0,0.0800996796012816,86.46616541353382
2.0,2.0,0.496,0.457,0.3737985048059809,1.797,16.2788,0.0,0.044499822000712015,88.09523809523809
0.0,3.0,0.537,0.453,0.3114987540049841,46.712,24.5153,0.0,0.044499822000712015,85.71428571428572
1.0,3.0,0.573,0.833,0.7876468494126024,34.679,13.3417,1.0,0.0355998576005696,95.48022598870057
1.0,3.0,0.775,0.662,0.4093983624065504,31.605999999999995,13.3417,0.0,0.1245995016019936,69.56521739130434
1.0,3.0,0.4270000000000001,0.747,0.3337486650053401,11.705000000000013,13.3417,1.0,0.05339978640085441,84.0
1.0,3.0,0.389,0.464,0.800996796012816,68.721,23.4094,0.0,0.0800996796012816,90.0
1.0,3.0,0.602,0.583,0.3292986828052689,51.585,13.4164,0.0,0.0177999288002848,94.5945945945946
1.0,2.0,0.596,0.442,1.601993592025632,28.53,18.4391,0.0,1.174795300818797,26.666666666666657
1.0,2.0,0.502,0.6559999999999999,0.5562477750089,73.495,17.4929,0.0,0.044499822000712015,92.0
1.0,2.0,0.373,0.326,0.9211463154147386,66.941,17.0294,0.0,0.3381986472054112,63.285024154589365
1.0,1.0,0.349,0.34700000000000003,0.6051975792096832,13.638,8.9443,0.0,0.3203987184051264,47.058823529411754
2.0,3.0,0.557,0.417,1.0546457814168744,13.333,24.7588,0.0,0.4983980064079744,52.74261603375528
1.0,0.0,0.309,0.7090000000000001,2.6744393022427912,24.424,18.1108,1.0,1.895692417230332,29.118136439267868
0.0,1.0,0.534,0.8390000000000001,0.7342470630117479,87.664,22.3607,0.0,0.2580989676041296,64.84848484848484
1.0,1.0,0.557,0.518,0.823246707013172,48.90000000000001,24.0208,0.0,0.0800996796012816,90.27027027027029
1.0,2.0,0.36,0.3670000000000001,1.6598433606265577,36.764,8.9443,0.0,0.4182983268066929,74.79892761394102
0.0,3.0,0.741,0.727,0.3426486294054824,7.951,19.8494,0.0,0.0177999288002848,94.8051948051948
0.0,3.0,0.634,0.625,0.3470986116055536,33.851,19.0,0.0,0.1512993948024208,56.4102564102564
0.0,3.0,0.73,0.536,0.3693485226059096,8.362,19.0,0.0,0.11569953720185122,68.67469879518072
1.0,1.0,0.621,0.633,0.44499822000712,10.593,8.6023,0.0,0.26699893200427205,39.99999999999998
2.0,3.0,0.381,0.578,1.290494838020648,47.31200000000001,18.9737,0.0,0.7742969028123888,40.0
2.0,3.0,0.359,0.331,0.4494482022071912,75.34100000000002,22.6716,0.0,0.0,100.0
1.0,1.0,0.596,0.426,0.3604485582057672,27.964,27.4591,0.0,0.0,100.0
2.0,1.0,0.605,0.8590000000000001,0.3114987540049841,71.68,8.6023,0.0,0.1245995016019936,60.00000000000002
1.0,1.0,0.477,0.784,0.44499822000712,28.339,27.1662,0.0,0.2046991812032752,53.99999999999999
1.0,3.0,0.595,0.747,1.0902456390174442,42.299,19.3132,0.0,0.2847988608045568,73.87755102040815
1.0,0.0,0.581,0.555,0.4316482734069064,64.608,27.4591,0.0,0.0177999288002848,95.8762886597938
0.0,3.0,0.532,0.459,0.6808472766108936,53.104,18.868,0.0,0.3470986116055536,49.01960784313725
1.0,3.0,0.644,0.6829999999999999,0.5651477394090424,75.03399999999998,11.4018,0.0,0.2847988608045568,49.60629921259843
0.0,1.0,0.383,0.35200000000000004,1.6420434318262729,27.99,24.5153,1.0,0.9433962264150944,42.54742547425475
2.0,3.0,0.58,0.743,1.0635457458170172,48.122,18.868,0.0,0.5161979352082592,51.46443514644354
2.0,3.0,0.635,0.494,1.7399430402278393,65.403,25.2982,1.0,1.3082947668209328,24.808184143222505
1.0,3.0,0.207,0.754,3.119437522249912,75.158,21.095,0.0,1.646493414026344,47.21825962910128
1.0,3.0,0.55,0.578,1.8111427554289783,18.197,19.4165,0.0,1.0679957280170882,41.031941031941024
1.0,1.0,0.5539999999999999,0.464,0.3159487362050552,61.43,24.0,0.0,0.0088999644001424,97.1830985915493
3.0,2.0,0.6509999999999999,0.468,0.4494482022071912,21.797,14.3178,0.0,0.22249911000356,50.4950495049505
2.0,0.0,0.453,0.5920000000000001,0.5517977928088288,45.973,18.0278,0.0,0.0711997152011392,87.09677419354837
2.0,3.0,0.5489999999999999,0.586,0.3871484514061944,73.743,22.8473,0.0,0.0266998932004272,93.10344827586206
2.0,0.0,0.5539999999999999,0.385,0.6185475258098969,43.649,20.2237,0.0,0.3648985404058384,41.00719424460433
1.0,0.0,0.5529999999999999,0.911,2.1003915984336063,81.688,13.9284,0.0,0.3381986472054112,83.89830508474577
1.0,2.0,0.506,0.594,0.4805980776076896,1.4519999999999982,11.4018,0.0,0.3559985760056961,25.92592592592591
2.0,1.0,0.389,0.764,4.592381630473478,79.34,19.8494,0.0,3.2840868636525458,28.488372093023248
1.0,3.0,0.461,0.684,0.4049483802064792,40.44800000000001,9.0554,0.0,0.23139907440370244,42.857142857142854
1.0,0.0,0.3670000000000001,0.4270000000000001,0.5918476326094696,15.850999999999999,13.9284,0.0,0.0978996084015664,83.45864661654136
1.0,1.0,0.6659999999999999,0.459,0.3737985048059809,10.711000000000013,25.318,0.0,0.0266998932004272,92.85714285714286
3.0,3.0,0.599,0.416,0.867746529013884,85.346,38.0789,0.0,0.29369882520469925,66.15384615384616
1.0,1.0,0.35700000000000004,0.332,0.6541473834104664,67.608,26.6271,0.0,0.1423994304022784,78.23129251700679
2.0,1.0,0.5660000000000001,0.588,1.7443930224279105,0.857,18.9737,0.0,1.2459950160199362,28.571428571428555
1.0,3.0,0.6729999999999999,0.637,0.689747241011036,14.436,21.095,0.0,0.0978996084015664,85.80645161290323
2.0,3.0,0.222,0.823,2.015841936632253,55.483999999999995,19.7231,0.0,1.4951940192239237,25.827814569536372
2.0,1.0,0.637,0.514,0.3426486294054824,3.3680000000000003,14.3178,1.0,0.1423994304022784,58.441558441558435
1.0,3.0,0.6629999999999999,0.698,0.3782484870060521,8.736,28.4429,0.0,0.17799928800284806,52.941176470588246
1.0,1.0,0.338,0.28300000000000003,1.7755428978284091,11.938,18.9737,0.0,1.4595941616233536,17.794486215538868
2.0,1.0,0.471,0.816,0.4138483446066216,58.01000000000001,17.6918,0.0,0.05339978640085441,87.09677419354837
1.0,1.0,0.528,0.578,0.5339978640085441,51.149,9.0554,0.0,0.2491990032039872,53.33333333333334
1.0,2.0,0.5529999999999999,0.622,1.0813456746173018,19.739,15.5563,0.0,0.5072979708081169,53.086419753086425
1.0,2.0,0.581,0.5710000000000001,0.3737985048059809,82.37,12.53,0.0,0.0,100.0
2.0,0.0,0.535,0.422,0.7075471698113209,5.086999999999988,39.3192,0.0,0.11569953720185122,83.64779874213836
1.0,1.0,0.34600000000000003,0.29600000000000004,0.6630473478106089,22.786,25.0,1.0,0.3114987540049841,53.020134228187906
1.0,3.0,0.314,0.546,4.7970808116767545,6.772999999999996,17.4642,0.0,2.5542897828408693,46.753246753246756
1.0,3.0,0.35700000000000004,0.529,0.7920968316126736,89.689,28.4429,0.0,0.0266998932004272,96.62921348314607
2.0,2.0,0.335,0.206,0.8721965112139553,14.646,16.2788,1.0,0.5784976860092561,33.67346938775509
1.0,1.0,0.8190000000000001,0.64,0.3381986472054112,14.090000000000005,8.0623,0.0,0.29369882520469925,13.157894736842096
2.0,3.0,0.647,0.747,1.5886436454254187,18.465,19.0263,0.0,0.6229975080099681,60.784313725490186
2.0,3.0,0.256,0.36,5.068529725881096,59.824,24.0,1.0,1.7532929868280531,65.40825285338015
1.0,0.0,0.335,0.537,1.1703453186187258,43.709,25.5539,0.0,0.4983980064079744,57.414448669201526
1.0,2.0,0.59,0.7979999999999999,0.400498398006408,30.498,8.6023,0.0,0.1245995016019936,68.8888888888889
2.0,1.0,0.459,0.46,0.4360982556069776,12.884,16.2788,1.0,0.29369882520469925,32.65306122448979
2.0,3.0,0.7340000000000001,0.871,0.4983980064079744,1.0420000000000016,22.3607,0.0,0.29369882520469925,41.07142857142856
1.0,1.0,0.374,0.768,0.3604485582057672,23.675,8.0623,0.0,0.22249911000356,38.27160493827161
1.0,1.0,0.509,0.28800000000000003,0.3515485938056249,44.478,34.0,0.0,0.0800996796012816,77.21518987341773
3.0,3.0,0.383,0.76,1.940192239231044,76.043,22.3607,0.0,1.7087931648273411,11.926605504587144
2.0,3.0,0.394,0.6679999999999999,0.4983980064079744,59.722,11.1803,0.0,0.1423994304022784,71.42857142857143
2.0,3.0,0.609,0.536,0.3915984336062656,5.662000000000001,20.8806,0.0,0.2580989676041296,34.09090909090909
3.0,3.0,0.6459999999999999,0.539,1.1035955856176576,78.639,19.0263,0.0,0.7208971164115344,34.677419354838705
1.0,1.0,0.363,0.448,1.1302954788180848,89.994,25.0,0.0,0.5161979352082592,54.33070866141733
2.0,3.0,0.609,0.7190000000000001,0.4360982556069776,52.0,19.7231,1.0,0.21359914560341764,51.020408163265294
1.0,1.0,0.418,0.4270000000000001,0.7742969028123888,23.978,15.5242,1.0,0.5250978996084016,32.18390804597702
1.0,0.0,0.472,0.501,1.7532929868280531,15.197000000000005,21.3776,0.0,0.5072979708081169,71.06598984771573
1.0,1.0,0.35600000000000004,0.246,0.7208971164115344,18.41,21.095,0.0,0.4360982556069776,39.50617283950617
1.0,1.0,0.284,0.225,0.956746173015308,25.54300000000001,34.5398,0.0,0.5695977216091136,40.46511627906977
2.0,1.0,0.464,0.326,0.8187967248131008,51.15600000000001,34.5254,0.0,0.4271982912068353,47.82608695652173
2.0,1.0,0.674,0.8859999999999999,0.400498398006408,71.82300000000002,11.1803,0.0,0.1423994304022784,64.44444444444447
1.0,1.0,0.251,0.396,1.9713421146315413,3.474,15.5242,1.0,1.5841936632253473,19.638826185101568
2.0,3.0,0.5710000000000001,0.35,0.3337486650053401,10.073000000000008,16.1555,0.0,0.0355998576005696,89.33333333333334
2.0,3.0,0.371,0.596,1.8823424706301173,20.692,16.1555,0.0,1.0857956568173728,42.31678486997635
2.0,3.0,0.25,0.715,1.0724457102171594,83.852,19.7231,1.0,0.800996796012816,25.311203319502088
1.0,2.0,0.588,0.762,0.9700961196155216,59.43,13.0384,0.0,0.7297970808116768,24.77064220183486
1.0,1.0,0.244,0.128,0.8365966536133858,23.387,40.2492,0.0,0.3470986116055536,58.510638297872354
3.0,3.0,0.51,0.7909999999999999,0.4627981488074049,44.054,14.0357,0.0,0.22249911000356,51.92307692307693
1.0,3.0,0.584,0.517,0.4182983268066929,70.815,18.0278,0.0,0.1423994304022784,65.95744680851064
1.0,0.0,0.462,0.463,0.5028479886080457,16.32,8.6023,0.0,0.3915984336062656,22.12389380530975
1.0,2.0,0.475,0.85,0.6185475258098969,22.872,15.0333,0.0,0.22249911000356,64.02877697841728
2.0,3.0,0.569,0.845,0.4138483446066216,9.948000000000008,19.2354,0.0,0.22249911000356,46.23655913978496
2.0,3.0,0.199,0.546,3.778034887860449,40.42599999999999,20.8806,0.0,2.96368814524742,21.554770318021184
1.0,2.0,0.395,0.4970000000000001,1.174795300818797,19.870000000000005,13.8924,0.0,0.7475970096119617,36.36363636363637
1.0,0.0,0.268,0.171,1.4061943752224997,25.515,8.6023,0.0,0.9878960484158064,29.746835443037995
2.0,2.0,0.43,0.336,1.0946956212175154,14.157,33.0151,0.0,0.8543965824136706,21.951219512195124
1.0,2.0,0.6659999999999999,0.511,0.4627981488074049,83.48100000000002,18.4391,1.0,0.21359914560341764,53.846153846153854
1.0,3.0,0.424,0.467,2.0336418654325388,57.603,20.6155,0.0,1.530793876824493,24.726477024070018
3.0,3.0,0.321,0.599,2.981488074047705,10.805,14.0357,0.0,2.598789604841581,12.835820895522414
0.0,3.0,0.535,0.454,0.3915984336062656,23.449999999999992,12.083,0.0,0.2046991812032752,47.72727272727273
2.0,1.0,0.682,0.6709999999999999,0.5250978996084016,80.797,15.0333,0.0,0.3114987540049841,40.67796610169489
3.0,3.0,0.446,0.328,0.5428978284086865,28.0,17.0,0.0,0.400498398006408,26.229508196721312
2.0,1.0,0.6,0.485,0.3426486294054824,11.525000000000004,19.4165,0.0,0.044499822000712015,87.01298701298703
1.0,1.0,0.46,0.29600000000000004,0.4227483090067641,22.616,18.3848,0.0,0.1957992168031328,53.684210526315795
1.0,1.0,0.539,0.443,0.867746529013884,28.503,24.3311,0.0,0.5339978640085441,38.46153846153846
2.0,3.0,0.508,0.271,0.3070487718049128,37.89400000000001,19.2354,0.0,0.1245995016019936,59.42028985507247
0.0,2.0,0.205,0.384,1.0190459238163048,20.343999999999994,18.4391,1.0,0.6318974724101104,37.99126637554585
1.0,1.0,0.241,0.484,1.7621929512281953,0.7379999999999995,18.0278,0.0,1.1658953364186546,33.838383838383834
2.0,3.0,0.21,0.19,1.998042007831969,38.88200000000001,17.72,0.0,1.2726949092203632,36.30289532293987
2.0,3.0,0.14300000000000002,0.28,1.597543609825561,40.277,17.72,0.0,0.9077963688145247,43.17548746518107
0.0,0.0,0.447,0.491,0.912246351014596,13.414,20.6155,1.0,0.4182983268066929,54.14634146341462
0.0,3.0,0.631,0.843,0.7164471342114632,39.29599999999999,12.083,0.0,0.5250978996084016,26.708074534161497
1.0,0.0,0.48,0.568,0.6318974724101104,14.365,17.6918,0.0,0.489498042007832,22.53521126760563
1.0,2.0,0.539,0.706,0.3203987184051264,33.524,22.8035,0.0,0.2491990032039872,22.222222222222207
1.0,3.0,0.397,0.682,0.4271982912068353,57.167,10.198,0.0,0.0711997152011392,83.33333333333334
1.0,1.0,0.583,0.422,0.3381986472054112,35.186,13.6015,1.0,0.06229975080099681,81.57894736842105
1.0,1.0,0.545,0.467,0.4049483802064792,7.002999999999987,15.1327,0.0,0.3114987540049841,23.076923076923052
1.0,0.0,0.713,0.586,0.5028479886080457,5.5,12.6491,0.0,0.4805980776076896,4.424778761061958
3.0,2.0,0.5870000000000001,0.471,0.3159487362050552,15.947,19.4165,0.0,0.0800996796012816,74.64788732394365
1.0,0.0,0.421,0.242,0.6096475614097544,21.02,17.6918,0.0,0.400498398006408,34.30656934306569
0.0,0.0,0.3670000000000001,0.232,0.3025987896048416,6.286000000000001,12.1655,1.0,0.05339978640085441,82.35294117647058
2.0,3.0,0.491,0.6,1.2593449626201498,2.9790000000000134,22.561,0.0,0.5428978284086865,56.8904593639576
1.0,1.0,0.634,0.541,0.4538981844072624,84.49,10.4403,0.0,0.1957992168031328,56.862745098039206
1.0,3.0,0.522,0.703,0.3737985048059809,89.81,10.198,0.0,0.0800996796012816,78.57142857142857
2.0,2.0,0.32299999999999995,0.436,1.0902456390174442,6.515,15.5242,0.0,0.3737985048059809,65.71428571428571
1.0,0.0,0.35600000000000004,0.636,0.6674973300106801,6.573000000000008,10.4403,0.0,0.4805980776076896,28.00000000000001
1.0,1.0,0.269,0.21600000000000005,3.1016375934496265,79.77199999999998,25.318,0.0,2.661089355642578,14.203730272596829
1.0,2.0,0.3720000000000001,0.473,0.9389462442150232,25.792,24.7386,0.0,0.6674973300106801,28.90995260663506
1.0,3.0,0.405,0.6659999999999999,1.3438946244215024,59.038,34.0588,0.0,1.023495906016376,23.84105960264901
1.0,1.0,0.402,0.24,0.6407974368102528,20.887,19.4165,0.0,0.5161979352082592,19.444444444444454
1.0,3.0,0.627,0.57,0.5072979708081169,19.471,14.1421,0.0,0.4093983624065504,19.298245614035093
3.0,2.0,0.524,0.5660000000000001,0.3426486294054824,79.814,38.0132,0.0,0.044499822000712015,87.01298701298703
3.0,3.0,0.603,0.894,0.3381986472054112,49.918000000000006,15.5242,0.0,0.0800996796012816,76.31578947368422
0.0,0.0,0.541,0.452,0.4316482734069064,2.9749999999999943,12.1655,1.0,0.3292986828052689,23.711340206185554
2.0,1.0,0.253,0.5489999999999999,1.4150943396226419,23.336,24.0416,0.0,0.800996796012816,43.39622641509435
1.0,2.0,0.294,0.28,0.6585973656105377,12.067,11.7047,0.0,0.2046991812032752,68.91891891891893
0.0,2.0,0.328,0.742,1.0546457814168744,88.166,20.0998,1.0,0.4627981488074049,56.1181434599156
2.0,3.0,0.469,0.359,2.9725881096475617,29.589,18.6815,0.0,1.6108935564257745,45.808383233532936
0.0,1.0,0.609,0.738,0.7119971520113921,41.63900000000001,14.5602,1.0,0.3559985760056961,50.0
2.0,1.0,0.542,0.314,0.4761480954076184,36.78299999999999,30.0167,0.0,0.21359914560341764,55.140186915887845
3.0,3.0,0.597,0.457,0.6585973656105377,62.80200000000001,30.0167,0.0,0.2402990388038448,63.51351351351353
2.0,3.0,0.622,0.601,0.3203987184051264,62.449,20.6155,0.0,0.0088999644001424,97.22222222222223
1.0,1.0,0.514,0.489,1.0813456746173018,40.817,23.3452,1.0,0.5606977572089712,48.14814814814815
1.0,3.0,0.605,0.872,0.8944464222143113,22.435,14.1421,1.0,0.3648985404058384,59.203980099502495
1.0,1.0,0.563,0.588,0.6585973656105377,15.13,17.72,0.0,0.26699893200427205,59.45945945945946
3.0,3.0,0.741,0.754,0.4583481666073337,64.211,18.6815,0.0,0.08899964400142403,80.58252427184465
2.0,3.0,0.321,0.6579999999999999,1.3928444286222856,77.21,48.1664,0.0,0.4627981488074049,66.77316293929711
3.0,3.0,0.353,0.226,0.4316482734069064,86.1,24.1661,0.0,0.29369882520469925,31.958762886597924
3.0,3.0,0.371,0.336,1.2326450694197226,74.363,40.1123,0.0,0.400498398006408,67.50902527075813
1.0,3.0,0.181,0.385,3.7735849056603774,9.659,47.0106,0.0,3.195087219651122,15.330188679245255
1.0,0.0,0.6990000000000001,0.466,0.4672481310074761,16.26,8.0,0.0,0.1957992168031328,58.0952380952381
1.0,0.0,0.682,0.459,0.5829476682093273,13.25,8.0,0.0,0.2758988964044144,52.67175572519085
3.0,3.0,0.505,0.368,0.6140975436098256,71.72800000000002,25.318,0.0,0.21359914560341764,65.21739130434781
3.0,3.0,0.244,0.188,0.8988964044143825,31.47300000000001,37.9473,0.0,0.2402990388038448,73.26732673267327
1.0,1.0,0.598,0.898,1.0133975026014566,26.152,14.7648,1.0,0.9560353798126948,5.660377358490564
1.0,3.0,0.433,0.301,0.9560353798126948,2.8520000000000043,20.0998,0.0,0.8795525494276795,7.999999999999987
1.0,1.0,0.401,0.564,1.0962539021852236,27.38900000000001,32.8938,0.0,0.7010926118626429,36.04651162790699
1.0,2.0,0.449,0.404,0.8922996878251821,9.741,33.5261,0.0,0.7265868886576483,18.57142857142857
1.0,1.0,0.6409999999999999,0.469,0.318678459937565,40.252,34.1321,1.0,0.3059313215400624,3.9999999999999862
2.0,1.0,0.457,0.879,0.9432882414151924,24.843000000000004,25.0599,0.0,0.509885535900104,45.94594594594594
2.0,0.0,0.623,0.731,0.4206555671175857,1.6839999999999975,11.0454,0.0,0.08922996878251821,78.78787878787878
2.0,0.0,0.574,0.637,0.5672476586888657,8.118,11.0454,0.0,0.4588969823100936,19.101123595505623
1.0,1.0,0.266,0.634,3.288761706555671,16.854000000000013,14.7648,1.0,0.7393340270551508,77.51937984496124
1.0,1.0,0.493,0.624,0.7010926118626429,7.089,14.0357,0.0,0.6628511966701353,5.454545454545438
1.0,3.0,0.289,0.522,0.8349375650364204,54.045,62.0725,0.0,0.63735691987513,23.66412213740459
2.0,1.0,0.51,0.596,0.8540582726326743,19.697,39.5601,1.0,0.4588969823100936,46.2686567164179
1.0,1.0,0.484,0.732,0.36329344432882416,8.466000000000001,14.0357,0.0,0.35691987513007284,1.7543859649122882
2.0,3.0,0.284,0.249,0.9942767950052028,6.040999999999998,25.0599,0.0,0.9432882414151924,5.1282051282051375
2.0,3.0,0.408,0.482,0.9751560874089492,2.2110000000000127,11.0454,0.0,0.7648283038501561,21.568627450980387
1.0,2.0,0.5,0.304,0.6501040582726326,0.768,26.9258,1.0,0.3951612903225806,39.2156862745098
1.0,3.0,0.488,0.87,1.5615244536940691,41.854,46.1736,0.0,0.5226326742976066,66.53061224489797
1.0,2.0,0.812,0.691,0.5035119667013528,53.127,20.8806,1.0,0.2167013527575442,56.96202531645571
2.0,3.0,0.358,0.322,0.6309833506763788,12.081,25.4951,0.0,0.6118626430801248,3.0303030303030454
2.0,1.0,0.4370000000000001,0.511,1.9439386056191468,61.236000000000004,31.1448,1.0,1.937565036420396,0.3278688524590052
1.0,3.0,0.329,0.334,0.6819719042663891,1.829,32.3883,0.0,0.63735691987513,6.54205607476635
1.0,2.0,0.456,0.447,1.0006503642039541,16.972,13.4164,1.0,0.9687825182101976,3.1847133757961643
1.0,3.0,0.6659999999999999,0.897,0.33142559833506763,39.37799999999999,8.544,0.0,0.127471383975026,61.53846153846154
2.0,1.0,0.392,0.643,0.7393340270551508,37.691,39.1152,1.0,0.5608740894901144,24.13793103448276
2.0,2.0,0.384,0.321,0.7648283038501561,29.90000000000001,17.088,1.0,0.7648283038501561,0.0
2.0,1.0,0.421,0.366,0.6564776274713839,12.008,23.3452,1.0,0.6246097814776275,4.854368932038837
1.0,3.0,0.569,0.596,0.4015348595213319,10.765,8.544,0.0,0.127471383975026,68.25396825396825
1.0,1.0,0.47,0.77,1.2173517169614982,21.173000000000002,24.2074,0.0,1.0962539021852236,9.947643979057588
1.0,1.0,0.312,0.45,0.7265868886576483,20.58,46.1736,0.0,0.6501040582726326,10.5263157894737
1.0,0.0,0.632,0.47,0.5162591050988553,10.61099999999999,26.3059,1.0,0.08922996878251821,82.71604938271605
2.0,2.0,0.645,0.618,0.3377991675338189,7.287000000000006,31.8277,0.0,0.33142559833506763,1.8867924528301785
1.0,2.0,0.248,0.43,2.5876690946930285,21.73500000000001,20.0998,1.0,2.4729448491155046,4.433497536945836
2.0,3.0,0.638,0.5379999999999999,1.0070239334027056,0.21600000000000005,9.434,1.0,0.9432882414151924,6.329113924050644
2.0,1.0,0.287,0.584,2.49843912591051,0.487,23.3452,1.0,1.2874609781477626,48.46938775510204
1.0,0.0,0.441,0.55,3.2250260145681584,26.116,22.8254,0.0,2.8553590010405827,11.462450592885391
1.0,1.0,0.677,0.69,0.4780176899063475,31.54,9.2195,0.0,0.3951612903225806,17.33333333333333
2.0,0.0,0.245,0.531,2.581295525494277,2.61,25.0799,0.0,1.6061394380853276,37.77777777777778
2.0,1.0,0.693,0.652,0.36329344432882416,10.552999999999997,33.3766,0.0,0.0382414151925078,89.47368421052632
2.0,3.0,0.496,0.453,0.6755983350676378,3.754999999999996,34.0147,0.0,0.5481269510926118,18.867924528301888
1.0,1.0,0.5579999999999999,0.897,0.7839490114464099,3.1129999999999995,18.2483,0.0,0.4843912591050989,38.21138211382112
3.0,3.0,0.202,0.608,2.619536940686784,62.184,50.4777,0.0,0.9050468262226846,65.45012165450122
1.0,1.0,0.261,0.265,2.6450312174817894,5.36699999999999,20.1246,0.0,0.4588969823100936,82.65060240963855
2.0,3.0,0.503,0.422,1.5296566077003122,22.273000000000003,32.0156,0.0,0.8795525494276795,42.50000000000001
1.0,1.0,0.5529999999999999,0.654,0.4334027055150884,62.33600000000001,11.4018,0.0,0.4079084287200832,5.882352941176478
1.0,1.0,0.29100000000000004,0.261,1.6188865764828302,23.886,11.4018,0.0,1.5296566077003122,5.5118110236220454
2.0,2.0,0.517,0.527,1.083506763787721,19.012,12.6491,0.0,0.9177939646201873,15.294117647058814
2.0,3.0,0.453,0.711,0.4079084287200832,66.332,9.2195,0.0,0.318678459937565,21.875
2.0,3.0,0.484,0.5820000000000001,0.5226326742976066,83.14299999999999,9.2195,0.0,0.318678459937565,39.02439024390244
2.0,3.0,0.294,0.568,1.2364724245577523,24.999,8.9443,1.0,1.1090010405827262,10.30927835051547
2.0,3.0,0.368,0.231,0.509885535900104,1.5519999999999998,8.9443,0.0,0.4971383975026015,2.499999999999972
2.0,1.0,0.488,0.456,0.3824141519250781,17.177,9.4868,1.0,0.1019771071800208,73.33333333333334
1.0,1.0,0.721,0.71,0.5417533818938605,22.929,16.1245,0.0,0.0764828303850156,85.88235294117645
1.0,3.0,0.294,0.6859999999999999,1.4786680541103017,34.678000000000004,29.4279,0.0,0.9815296566077004,33.6206896551724
1.0,1.0,0.569,0.795,1.2046045785639958,24.826,17.088,1.0,1.0707596253902183,11.111111111111127
0.0,3.0,0.687,0.67,0.4142819979188345,55.76600000000001,31.0161,0.0,0.3441727367325702,16.923076923076934
1.0,2.0,0.3720000000000001,0.319,0.6309833506763788,8.081999999999994,50.4876,0.0,0.0,100.0
2.0,0.0,0.413,0.32,1.6635015608740895,42.535,11.0,1.0,1.0452653485952133,37.1647509578544
1.0,0.0,0.61,0.49,1.4977887617065555,10.598,20.5913,1.0,0.24219562955254945,83.82978723404256
2.0,0.0,0.451,0.5379999999999999,0.6054890738813735,8.044,7.8102,1.0,0.509885535900104,15.789473684210535
1.0,2.0,0.43,0.53,0.592741935483871,8.353000000000009,25.6125,0.0,0.573621227887617,3.225806451612911
2.0,0.0,0.7140000000000001,0.78,0.6182362122788762,7.7050000000000125,10.0499,1.0,0.4971383975026015,19.587628865979372
2.0,3.0,0.329,0.185,1.6698751300728407,15.826,16.1245,1.0,1.5678980228928199,6.106870229007626
1.0,3.0,0.535,0.733,0.4015348595213319,51.43899999999999,12.53,1.0,0.17845993756503642,55.55555555555554
1.0,3.0,0.623,0.7390000000000001,3.1357960457856398,32.066,17.4642,1.0,2.868106139438085,8.536585365853682
2.0,2.0,0.5870000000000001,0.7609999999999999,0.4525234131113423,13.276999999999989,5.831,1.0,0.4334027055150884,4.225352112676049
2.0,3.0,0.358,0.617,0.6309833506763788,1.8340000000000032,21.2132,1.0,0.4334027055150884,31.31313131313132
1.0,3.0,0.5479999999999999,0.915,0.36329344432882416,35.753,12.53,1.0,0.1402185223725286,61.40350877192983
1.0,2.0,0.525,0.5529999999999999,0.7138397502601457,20.378999999999987,16.6433,1.0,0.4588969823100936,35.714285714285715
2.0,0.0,0.424,0.667,4.773803329864724,37.459,21.2132,1.0,4.678199791883455,2.0026702269692858
2.0,3.0,0.4270000000000001,0.424,0.9369146722164412,24.458,18.1108,0.0,0.8922996878251821,4.761904761904773
2.0,2.0,0.563,0.579,0.5353798126951093,17.116,20.025,0.0,0.4461498439125911,16.666666666666654
2.0,1.0,0.5720000000000001,0.408,0.5863683662851197,26.349,34.4093,1.0,0.4461498439125911,23.91304347826086
2.0,2.0,0.5429999999999999,0.495,0.5863683662851197,11.8,10.8167,1.0,0.4206555671175857,28.260869565217423
2.0,2.0,0.423,0.56,0.33142559833506763,23.068,10.8167,1.0,0.2294484911550468,30.76923076923077
0.0,1.0,0.5,0.747,0.9432882414151924,15.234000000000007,40.5216,0.0,0.35691987513007284,62.16216216216216
1.0,1.0,0.377,0.469,0.7393340270551508,20.822000000000006,16.1555,1.0,0.6883454734651404,6.896551724137937
2.0,0.0,0.6709999999999999,0.645,0.6883454734651404,84.195,13.6015,1.0,0.4206555671175857,38.888888888888886
1.0,1.0,0.295,0.853,2.4092091571279917,26.847,18.2483,1.0,1.5551508844953172,35.44973544973547
1.0,1.0,0.379,0.649,0.9496618106139436,52.087,16.1555,1.0,0.7775754422476586,18.120805369127496
3.0,2.0,0.338,0.851,2.1223985431841834,80.87100000000002,27.5862,0.0,2.0905306971904265,1.5015015015015225
